row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,5_Ext_blank.mzXML Peak height,15_Brote_76_08mg_1.mzXML Peak height,28_Brote_24_ 8mg_3.mzXML Peak height,13_Brote_50 _ 1mg_3.mzXML Peak height,22_Brote_76_08mg_2.mzXML Peak height,43_Brote_33_5 mg_2.mzXML Peak height,12_Brote_14_5mg_1.mzXML Peak height,35_Brote_76_08mg_3.mzXML Peak height,26_Brote_6_8mg_1.mzXML Peak height,46_Brote_33_4mg_3.mzXML Peak height,58_Brote_22_3mg_1.mzXML Peak height,20_Brote_6_6mg_1.mzXML Peak height,59_Callo_40_2mg_2.mzXML Peak height,24_Brote_33_4mg_1.mzXML Peak height,42_Callo_56_2mg_2.mzXML Peak height,30_Brote_33_4mg_2.mzXML Peak height,38_Callo_40_2mg_3.mzXML Peak height,57_Brote_27_8 mg_3.mzXML Peak height,23_Brote_50 _ 1mg_2.mzXML Peak height,10_QC.mzXML Peak height,62_Callo_56_2mg_1.mzXML Peak height,48_Brote_6_8mg_3.mzXML Peak height,18_Brote_6_6mg_2.mzXML Peak height,34_Brote_14_5mg_2.mzXML Peak height,52_Brote_14_5mg_3.mzXML Peak height,9_QC.mzXML Peak height,19_Brote_22_3mg_2.mzXML Peak height,65_QC.mzXML Peak height,37_Brote_27_8 mg_1.mzXML Peak height,31_Brote_22_3mg_3.mzXML Peak height,17_Brote_33_5 mg_3.mzXML Peak height,11_Callo_52_9mg_3.mzXML Peak height,14_Brote_44_2 mg_2.mzXML Peak height,60_Brote_50 _ 1mg_1.mzXML Peak height,47_Brote_12_5mg_1.mzXML Peak height,41_Brote_12_5mg_3.mzXML Peak height,63_Brote_6_8mg_2.mzXML Peak height,54_Brote_44_2 mg_1.mzXML Peak height,36_Callo_40_2mg_1.mzXML Peak height,21_QC.mzXML Peak height,16_Brote_25_ 3 mg_1.mzXML Peak height,66_QC.mzXML Peak height,64_Brote_25_ 3 mg_2.mzXML Peak height,32_QC.mzXML Peak height,29_Brote_25_ 3 mg_3.mzXML Peak height,45_Callo_52_9mg_2.mzXML Peak height,40_Brote_6_6mg_2.mzXML Peak height,49_Brote_27_8 mg_2.mzXML Peak height,55_QC.mzXML Peak height,25_Brote_44_2 mg_3.mzXML Peak height,51_Brote_33_5 mg_1.mzXML Peak height,39_Callo_52_9mg_1.mzXML Peak height,27_Brote_12_5mg_2.mzXML Peak height,50_Brote_24_ 8mg_1.mzXML Peak height,61_Callo_56_2mg_3.mzXML Peak height,44_QC.mzXML Peak height,53_Brote_24_ 8mg_2.mzXML Peak height,
12147,50.98671697130676,31.23069,,,,,,,,,,,0,639.2847,0,0,765.3874,1541.1213,0,1036.9827,470.3122,1324.2164,1747.9163,1333.339,1811.556,875.1128,654.0497,887.38837,1187.3234,2018.5237,596.30176,0,1029.8206,875.29517,1044.8048,1527.648,2039.2059,0,581.9395,870.798,1517.1128,1212.9431,529.2586,0,777.62604,1010.4109,1445.8558,1133.4907,899.6793,1642.1572,1079.8784,578.25006,453.8349,1388.1578,1479.0092,1406.8081,700.1981,1653.964,1472.8817,1871.9624,1472.0226,1260.2786,1542.106,1277.2991,943.53937,791.7568,1002.1896,984.26935,753.0834,
7112,50.9867196643711,22.790466,,,,,,,,,,,0,960.8931,0,1124.5636,1024.8032,608.1589,709.99805,664.508,673.09546,652.2527,0,559.43317,0,1029.031,490.46713,933.3455,616.3524,0,1059.691,608.79865,0,661.188,658.4472,575.236,564.8375,683.7401,587.5708,0,629.9938,514.12555,708.35895,1837.2605,855.5008,0,865.1618,1165.1284,616.6551,453.1808,630.70416,676.2073,1439.9542,0,831.5191,0,1254.0795,1100.3145,535.7715,537.1798,0,681.5139,527.1373,1332.3524,1423.6205,0,0,484.13828,0,
4469,50.986777693120814,16.786667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.86957,450.7159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.6731,0,0,0,0,0,0,0,0,0,
9974,50.987002766700634,27.82375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.10986,647.0193,0,0,0,680.5966,0,0,0,0,0,0,0,0,0,0,0,735.4874,0,0,0,0,0,0,0,
5870,50.98703202116673,20.389286,,,,,,,,,,,0,554.7185,0,476.93658,612.25305,0,0,0,951.21606,588.22003,0,0,0,706.05,0,0,0,511.5809,0,0,0,872.80615,0,692.4443,0,497.47858,0,498.6404,678.405,460.88394,0,0,0,0,673.4694,774.61816,0,0,0,0,823.4714,489.45572,0,0,747.92413,0,0,0,0,0,574.1278,0,893.32526,0,0,559.7032,0,
353,50.98703654063374,3.8233333,,,,,,,,,,,0,0,0,0,0,470.76233,0,0,583.5721,0,0,0,451.53745,0,0,0,451.70743,0,0,0,0,525.18243,0,555.8271,722.2099,0,0,0,0,0,0,0,0,0,560.30927,506.95914,731.661,0,0,0,0,0,486.69272,0,584.6201,0,0,0,0,0,467.82544,451.10593,540.79144,0,0,0,0,
3415,50.98720284936791,13.672501,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.5054,0,0,0,605.4034,0,479.74207,0,484.01764,0,0,0,0,0,0,0,0,0,0,0,0,
5056,50.98721896162205,18.887142,,,,,,,,,,,0,490.8725,728.77246,0,535.62964,451.68683,450.01373,0,727.5054,769.0755,0,450.7447,0,829.3658,0,864.2037,0,0,0,0,0,833.3416,457.21152,0,465.49625,0,0,0,0,0,0,0,0,0,0,0,751.441,0,0,489.67212,1583.6113,0,1416.946,0,1463.9094,0,0,0,0,0,0,0,0,684.8993,0,450.22327,695.06177,
6098,50.98730896296615,20.730312,,,,,,,,,,,0,470.65805,0,477.2723,524.34717,0,843.677,0,760.0222,482.71887,0,503.03693,0,0,0,0,0,0,0,0,0,629.151,539.9016,518.8826,0,0,465.83426,0,0,0,523.98334,0,0,0,0,655.94147,0,0,0,0,769.9333,0,0,0,677.1811,0,0,0,0,0,0,0,706.57434,0,0,0,0,
5801,50.98752929737172,20.301998,,,,,,,,,,,0,0,0,0,0,784.2775,932.05493,476.63583,0,0,0,643.08563,0,0,0,0,485.87512,532.4946,0,0,0,0,666.6005,688.3341,796.4658,0,482.80026,493.4606,0,506.20496,0,0,0,481.31055,0,0,0,0,0,608.1661,0,488.98724,0,567.2589,0,481.89767,678.4851,0,464.89703,0,722.9516,0,0,0,0,0,0,
8930,50.987637334658025,26.49588,,,,,,,,,,,0,0,582.3949,452.31546,479.67505,509.18668,482.09677,456.7836,478.78915,524.24585,524.7336,741.17914,610.7862,552.2648,489.526,528.1059,509.58972,469.39227,537.45764,0,587.29974,552.4328,727.54987,572.47205,729.9441,0,452.49722,461.39197,499.74176,497.77475,0,0,470.71918,563.8715,650.3923,602.0762,564.1157,598.1347,468.00293,457.08304,474.27982,618.3488,676.15,593.0526,499.68192,628.69305,786.6842,538.04803,584.42957,525.3426,492.72574,594.37726,591.5109,729.8035,582.57764,579.45404,676.95325,
1265,50.987949107474236,6.025334,,,,,,,,,,,0,0,491.26642,473.53677,0,0,0,0,0,0,0,0,0,461.84702,584.46063,455.04675,0,0,451.4606,0,735.01044,0,0,0,0,0,0,0,0,0,0,565.08435,0,452.45114,0,0,0,0,0,0,0,0,0,0,0,510.69238,0,0,0,0,0,461.03107,468.24976,481.68192,604.9441,0,452.82248,
6574,50.98784030422848,21.668888,,,,,,,,,,,0,0,0,0,0,0,453.59137,0,540.6195,0,0,0,0,0,0,0,0,0,0,0,0,505.4619,0,0,474.43872,0,0,0,0,0,0,0,0,0,0,461.63943,515.1239,0,0,0,0,0,0,0,484.6999,0,0,458.84406,0,0,0,0,501.33475,0,0,0,0,
8523,50.987867171831425,26.03,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,579.56586,0,0,0,0,0,0,0,0,0,0,529.5116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647.66394,0,0,0,0,0,0,0,0,455.48218,0,
1715,50.987901707569215,7.3011246,,,,,,,,,,,0,661.4714,761.32855,0,720.29877,778.54236,0,0,737.8931,0,600.07324,684.8876,532.2377,0,616.80646,808.6881,623.98004,545.797,773.21967,513.3135,596.7738,0,589.5636,638.83264,718.5195,602.57733,0,461.78424,0,672.4439,0,0,0,601.1775,0,0,700.9546,636.75055,595.102,671.4462,876.7287,653.0729,0,657.02094,0,754.55865,586.16675,731.6525,582.4168,704.7591,720.2105,741.40894,0,723.75745,571.5865,634.271,680.9444,
11950,50.987968361727624,30.998798,,,,,,,,,,,0,601.2151,0,0,767.14417,1369.6901,0,1147.2007,540.254,1399.8483,1700.3959,1306.8254,1631.8188,778.8418,683.067,899.116,1093.337,1524.5312,683.64825,0,1085.6162,1125.121,1010.5198,1308.4056,1856.1985,0,608.7143,909.6505,1131.8036,1181.8931,468.90976,0,777.5227,1318.6361,1640.8206,1174.1003,1221.6149,1734.2043,1041.578,669.8751,451.92905,1522.457,1969.0127,1509.0255,739.86237,1687.6871,1494.4645,1413.9137,1593.422,1298.5927,1384.2788,1372.8372,911.2367,848.82544,1042.1245,1087.9879,750.65967,
6440,50.98797573653969,21.39125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.02158,459.34848,0,0,0,0,0,0,0,0,0,0,465.04773,0,0,0,0,488.5054,0,0,0,0,
4437,50.98798620916344,16.634,,,,,,,,,,,0,0,0,581.4884,0,0,590.77216,0,479.66788,0,0,467.40308,0,518.6381,0,478.9307,0,0,474.75677,0,0,0,520.288,0,0,0,807.0389,0,527.60315,0,642.54004,454.53058,0,0,0,0,0,0,0,0,572.56226,0,0,0,576.3779,0,0,0,0,0,0,0,715.8915,0,0,0,0,
3128,50.988000737154245,12.611591,,,,,,,,,,,0,0,0,0,0,612.0752,0,0,622.779,0,0,671.4704,0,515.88654,0,457.90585,0,0,0,0,0,609.9739,751.4485,640.98755,555.153,0,595.31744,0,503.36484,489.20758,486.31808,0,0,0,462.74207,591.52563,476.43805,0,0,0,787.41846,0,0,0,634.12225,0,556.79407,470.915,0,0,484.20203,0,663.5188,0,0,0,0,
2953,50.988176569145004,11.972778,,,,,,,,,,,0,0,0,500.0595,0,0,0,0,0,0,0,0,0,458.3802,453.77084,0,0,0,456.3197,0,0,0,464.05392,0,0,0,697.61096,0,0,0,523.2743,0,0,0,0,530.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.9768,0,0,0,0,
2369,50.98833307070962,9.898334,,,,,,,,,,,0,0,533.6394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.87643,0,0,470.3792,
9360,50.98919315875681,27.270002,,,,,,,,,,,0,0,0,0,465.03595,0,0,0,0,0,0,0,0,0,451.88297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.8833,0,492.53546,0,0,0,0,0,0,0,0,0,0,0,495.474,0,0,517.33215,0,0,0,0,
6402,50.98919674464045,21.299166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.73553,0,0,0,0,0,0,0,0,0,0,0,0,458.29617,497.9562,0,0,0,0,455.18338,0,459.35895,0,0,0,0,0,0,0,0,0,469.3756,0,0,0,0,
4053,50.989322722182884,15.8075,,,,,,,,,,,0,0,0,0,0,0,0,0,462.02222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.5528,0,0,454.85486,0,0,0,0,0,455.7993,
5453,50.98934523378966,19.901297,,,,,,,,,,,0,0,0,0,0,0,0,0,5124.205,1637.9601,0,1969.2014,0,0,0,2213.9563,0,1087.3226,0,0,0,4656.3877,2232.4854,3635.325,3584.5774,1685.2137,2120.781,0,2633.748,1352.39,0,0,1297.2632,0,2377.5408,3336.0356,4514.421,0,0,2053.2183,3469.3992,0,2180.7278,899.82086,3075.7046,0,1633.8588,2463.571,0,1010.18896,0,0,3862.724,0,0,1182.4512,0,
1997,50.98954513782583,8.360909,,,,,,,,,,,0,1059.7489,599.2481,519.8163,1158.3707,0,0,1067.287,0,0,0,0,0,0,563.00226,0,0,0,652.6384,0,503.87283,500.17325,0,0,0,0,0,0,0,0,0,0,0,489.8846,455.58484,470.9575,518.05914,0,0,0,0,460.57437,0,497.45242,0,459.56946,0,0,454.59268,0,0,479.4593,509.91992,650.2674,521.64465,0,582.8287,
18083,50.98957884627592,47.239998,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,616.1095,0,0,0,0,0,0,0,0,0,0,653.2628,479.78458,0,0,0,0,0,0,0,0,0,0,0,471.54758,0,0,0,0,470.2102,0,0,0,481.99118,0,639.1059,0,0,0,0,0,548.72375,0,0,0,0,
5895,50.98961390659201,20.451666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.51227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.2069,0,0,0,0,551.10785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2509,50.989706937278825,10.285589,,,,,,,,,,,558.1981,1137.4547,593.2112,0,1154.7957,526.62665,891.4616,996.33374,511.76038,1519.7935,1031.7107,1615.3213,506.34683,1538.8708,492.8722,1649.9539,0,1027.3132,490.77148,527.3099,546.09283,1059.8931,1391.5404,1054.2416,1178.7202,592.6008,0,742.8503,1155.4894,612.9297,0,551.3583,1639.4459,531.82117,876.8493,851.0062,1309.4825,1413.7849,0,851.8107,0,991.64594,721.5682,847.6126,491.9951,706.0043,1850.0062,1295.1334,848.79767,1669.4401,565.119,672.7372,726.8977,738.8434,500.16837,871.8235,726.2033,
9630,50.98977029949635,27.514002,,,,,,,,,,,0,0,0,542.25696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.2308,507.99707,0,0,0,0,546.4433,0,0,0,0,0,0,0,0,0,0,0,0,0,585.6312,0,0,0,0,
7202,50.98984570712184,22.936666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520.9856,0,0,0,528.85126,0,0,0,0,0,0,0,518.42596,0,0,0,0,
3189,50.99009121098168,12.734192,,,,,,,,,,,0,3043.9666,1840.7126,1340.5842,3370.2124,2262.949,1833.6708,3100.4082,1277.6139,4320.0527,1292.4122,3013.021,1340.134,4442.87,787.57697,4439.669,1407.1915,2041.0651,1617.6388,1348.7709,781.3099,1565.0236,2841.6682,2011.9353,2267.32,1629.5757,1413.2188,1650.337,2649.6663,1624.0203,1480.8268,2075.161,3661.205,1393.7927,3118.8127,3344.711,1436.9238,3950.0356,1346.7646,1954.6127,2585.7705,1972.4897,2829.4775,2423.5195,2607.1543,3086.1033,2897.058,2734.7173,2002.053,4225.715,2071.2124,2869.3416,3488.1255,1933.6829,726.3115,2296.9036,1902.8765,
6123,50.99022691672735,20.800001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,462.9078,0,0,0,547.04675,0,0,0,0,546.236,0,0,626.9614,0,0,561.14417,0,0,0,0,0,0,0,0,0,595.73126,0,636.3204,0,0,0,0,0,0,0,0,0,526.2906,0,0,0,0,453.29977,0,0,0,0,0,
5599,50.990246366272515,20.065,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,461.4119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886.0154,0,0,0,0,0,0,560.79865,0,0,0,517.5306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3733,50.99184610029088,14.917999,,,,,,,,,,,0,0,0,0,0,0,524.2854,0,504.41974,0,0,480.4024,0,0,0,0,0,0,0,0,0,0,494.4969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.94608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5727,50.99188760023403,20.189,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709.74695,0,0,0,0,533.96075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719.2978,0,0,460.01505,0,0,0,0,0,710.4874,0,
6189,50.99220984834683,20.95625,,,,,,,,,,,0,0,0,0,467.84473,0,0,0,532.4874,0,0,0,0,0,0,458.35077,0,0,0,0,0,553.13666,0,0,0,0,0,0,0,0,0,0,0,0,0,553.4129,0,0,0,0,471.86105,0,0,0,0,0,485.90814,511.43414,0,0,0,0,0,0,0,0,0,
4747,50.99271478929654,17.5634,,,,,,,,,,,0,0,0,0,0,0,0,0,595.21674,0,669.6499,1256.2756,0,0,0,0,0,450.99182,0,0,0,680.86597,1234.5024,463.8081,557.932,0,597.7211,0,0,605.049,0,0,0,0,548.01996,547.30273,740.9915,0,0,520.5322,0,597.1916,537.983,482.68945,0,0,1259.0853,484.37756,562.3688,0,0,0,577.0242,502.92645,453.32593,534.89703,523.02875,
8481,50.99320596808262,25.890001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,566.0677,0,0,0,0,0,0,0,0,0,0,572.4851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.9134,0,0,0,0,0,472.74664,0,0,0,0,
1131,51.98053159814591,5.646667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.628,0,0,0,0,0,0,0,0,0,486.1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505.55902,0,0,0,0,
6873,51.98230776737589,22.220001,,,,,,,,,,,0,0,0,0,0,0,0,0,474.42728,0,0,0,0,0,0,0,0,0,0,0,0,508.5639,0,0,452.04675,0,0,0,0,0,0,0,0,0,513.5335,559.44556,481.31644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.5825,0,0,0,0,
5718,51.9830820118341,20.185999,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,483.40863,0,0,0,544.68616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.65805,0,0,0,0,0,464.93985,800.48285,0,
1847,51.983462447807426,7.878,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.5371,0,0,0,0,0,552.3148,0,0,0,0,0,0,0,0,0,0,0,0,462.32724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.87677,0,502.2893,0,0,
351,51.9837448210823,3.8224995,,,,,,,,,,,0,0,0,0,0,572.0183,0,0,903.7035,0,0,0,486.11508,0,0,0,515.4014,0,487.4763,0,0,748.9464,0,821.5348,1103.9277,0,528.5306,0,0,0,0,0,0,0,768.58093,587.051,1122.4972,0,450.38574,0,452.4096,0,749.79144,0,815.9019,0,0,0,0,0,552.2759,0,716.95197,0,0,0,0,
1880,51.984181484024646,7.9625,,,,,,,,,,,0,0,0,0,0,0,0,0,462.39752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.16968,0,0,0,0,507.28146,0,0,0,0,0,0,0,0,0,0,0,511.65903,0,0,0,0,
963,51.98503166877653,5.192857,,,,,,,,,,,0,0,866.43933,688.252,0,0,0,0,902.93036,0,0,0,0,513.8013,485.48642,0,0,0,764.4139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.30338,1196.1726,1090.9768,0,0,0,0,0,0,0,0,1004.0961,0,0,0,0,0,0,477.14023,1390.1151,655.3835,0,0,712.55865,
421,51.985194207814104,3.9502501,,,,,,,,,,,0,0,513.38574,549.83325,487.21542,541.3795,731.7133,0,681.7424,462.43445,0,883.508,513.3906,508.94507,630.779,492.35403,598.5038,0,664.9327,0,568.0337,744.52893,1002.95917,719.88916,809.2844,0,472.59235,0,0,0,464.9065,487.02615,0,0,627.1625,737.1984,786.55835,0,602.8931,623.56915,726.09283,0,661.0673,0,673.881,487.51324,958.73816,481.5093,0,0,527.65936,544.4397,773.3305,562.21344,554.49365,711.26514,584.90027,
4372,51.985445852207725,16.4855,,,,,,,,,,,0,0,0,0,0,0,0,0,502.90717,0,0,544.80615,0,0,0,0,0,0,0,0,0,655.14417,543.62604,588.8611,568.0154,0,0,0,0,0,0,0,0,0,0,0,594.7257,0,0,0,0,0,532.99475,0,487.2419,0,494.06995,0,0,0,0,0,0,0,0,0,0,
461,51.98588751084965,4.04,,,,,,,,,,,0,0,739.87805,0,0,0,0,0,0,0,0,0,0,0,1085.3,0,0,0,0,0,0,0,0,0,0,499.48972,0,0,0,0,0,0,0,531.2138,0,0,0,0,0,636.35144,0,0,0,0,631.91956,0,0,0,0,0,0,0,0,712.3616,1011.3789,573.00555,740.55475,
711,51.98594234361158,4.602381,,,,,,,,,,,0,0,647.4518,537.1726,0,476.19647,0,0,0,0,0,0,0,0,693.1733,527.0062,0,0,0,0,511.42694,563.8529,0,0,468.88657,0,0,0,0,0,0,0,0,501.20758,536.73553,535.3256,0,461.50082,0,0,0,0,491.3439,0,597.52924,482.56357,0,500.15823,0,0,0,465.07224,605.74994,482.9137,577.03925,0,509.62045,
1043,51.98622555413537,5.39125,,,,,,,,,,,0,0,0,0,0,0,0,0,822.73944,0,0,961.1121,494.93723,0,461.0608,0,0,0,0,0,0,0,1260.0,0,0,0,0,465.35208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128.6764,0,0,0,0,0,0,0,0,783.3155,0,
1002,51.98633638957156,5.295106,,,,,,,,,,,0,656.9846,1289.527,1245.7682,672.8676,775.16736,1240.9314,502.38672,1256.5708,596.4286,0,651.2292,685.3416,750.3037,514.3606,703.75055,956.9212,0,1364.5309,618.7908,0,1303.6332,0,1130.307,1115.1648,711.3838,484.93298,0,459.64597,468.90454,568.38574,581.9647,751.93036,782.7333,1996.0052,2477.345,1182.9176,522.89374,894.77313,792.5028,1423.3965,0,1137.257,584.49426,1504.1981,642.4521,0,467.57373,0,697.2226,687.41223,671.6721,2771.681,1070.4218,0,544.43475,1025.1272,
915,51.98665719612124,5.074722,,,,,,,,,,,0,0,0,0,0,452.63028,2050.5923,0,790.84766,0,0,0,0,468.2527,0,469.7326,0,0,0,563.2112,0,486.78262,528.08856,531.08856,0,462.9052,609.95654,0,0,0,626.3596,0,0,0,0,461.40897,0,0,0,0,1323.8441,0,0,0,904.23505,0,454.9212,0,611.53577,0,0,0,496.2187,0,0,0,0,
590,51.986856185457555,4.299,,,,,,,,,,,0,578.7944,0,0,0,0,560.75256,0,0,0,0,473.26938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.8983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520.4766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5038,51.98714994943711,18.878334,,,,,,,,,,,0,0,0,0,0,0,489.38412,0,524.627,0,0,0,0,524.1177,0,528.6904,0,0,0,0,0,537.5492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.2789,0,0,0,819.3119,0,740.9637,0,830.47595,0,0,0,0,0,0,0,0,0,0,0,0,
7082,51.99122533162991,22.786713,,,,,,,,,,,0,602.3975,0,694.8647,609.9428,509.84506,532.32886,454.51846,533.3759,520.5224,0,451.8346,0,681.6159,0,624.6682,452.9601,0,710.4586,0,0,551.8993,480.8797,483.11636,0,482.24225,456.1092,0,466.30435,0,490.57568,988.4694,531.21643,0,631.03595,744.88495,491.35992,0,0,494.19843,908.84045,0,583.85876,0,832.85486,611.2432,456.08957,455.9003,0,501.068,0,794.8068,975.7591,0,0,0,0,
3808,51.98832977260072,15.154545,,,,,,,,,,,0,0,0,0,0,0,0,0,564.83685,0,0,483.72247,0,0,0,0,0,0,0,0,0,610.9297,487.22458,547.84766,503.3452,0,0,0,0,0,0,0,0,0,0,563.2416,474.50964,0,0,0,549.41614,0,0,0,0,0,484.47958,0,0,0,0,0,547.3377,0,0,0,0,
1171,51.98836326154322,5.7590003,,,,,,,,,,,0,0,0,0,0,490.8895,0,0,0,0,0,0,0,0,672.3769,0,0,0,469.47794,0,637.1311,463.0059,494.06604,454.2975,457.64172,0,0,0,458.4132,0,0,0,0,0,534.06116,570.95294,465.22916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.47272,568.61786,0,633.4551,0,0,
511,51.98887983910185,4.129643,,,,,,,,,,,0,895.68945,1577.3063,1273.3367,821.2789,1117.1755,806.252,782.9392,876.64594,959.58124,457.18765,667.8104,773.1396,1029.7323,2482.461,1082.9994,1033.104,658.46484,1351.5969,511.81857,1990.2498,1003.25073,635.02515,810.473,884.4799,736.2867,626.0193,607.3083,1044.3651,785.38477,732.69666,860.64435,717.56195,912.642,1015.7571,1069.5901,976.5564,664.4881,1026.2694,875.1703,749.61035,559.74695,714.51227,681.15265,746.64795,995.2109,626.0033,1031.6176,479.9905,846.24646,1065.6986,1032.9974,1107.6322,1447.4786,1885.205,756.39557,1441.503,
2000,51.98897814804407,8.365,,,,,,,,,,,0,510.63126,0,0,567.18243,0,0,468.92807,0,0,0,0,0,0,476.40012,0,0,0,452.53186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6194,51.98899393355222,20.976473,,,,,,,,,,,0,0,0,468.8228,561.7666,534.20593,600.763,0,0,492.83786,0,0,0,0,0,0,0,0,468.76004,0,0,0,0,574.052,625.91077,0,0,0,563.19354,0,0,0,0,0,584.5531,0,709.6868,0,0,518.3831,570.254,0,626.55444,0,0,0,0,0,0,0,539.86597,451.80746,0,0,0,457.99738,0,
7497,51.991122747049616,23.480314,,,,,,,,,,,0,482.15396,0,0,516.4482,0,654.18176,0,679.5613,0,0,0,0,542.1321,0,498.20496,0,0,0,0,0,580.1729,464.7231,0,0,0,0,0,498.67963,0,0,0,0,0,476.75613,587.7208,558.32855,0,0,0,647.4485,0,0,0,593.93884,0,0,463.81955,0,0,0,0,721.0834,0,0,0,0,
5256,51.989255853310475,19.435,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,453.65088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.68683,0,0,0,458.577,0,0,0,0,0,0,0,0,0,0,0,0,
4441,51.989440077005256,16.652164,,,,,,,,,,,0,0,0,954.084,0,654.56586,0,0,733.57697,0,0,675.13696,0,764.168,537.12,652.60443,0,0,632.46356,524.7849,0,585.49524,773.4802,565.1393,528.71655,575.26117,1354.9673,0,747.729,689.4289,1077.1549,634.26874,0,0,500.15854,863.68585,525.4289,0,0,541.0255,802.99084,0,478.38998,0,720.73486,0,562.4887,536.71954,0,0,545.83984,0,1139.7614,0,0,0,0,
6336,51.98981670506238,21.17125,,,,,,,,,,,0,0,0,0,0,0,512.1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.91565,0,0,0,0,0,0,478.82904,0,0,0,0,0,0,0,0,0,0,0,485.70578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
