row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,53_Brote_24_ 8mg_2.mzXML Peak height,65_QC.mzXML Peak height,50_Brote_24_ 8mg_1.mzXML Peak height,39_Callo_52_9mg_1.mzXML Peak height,57_Brote_27_8 mg_3.mzXML Peak height,24_Brote_33_4mg_1.mzXML Peak height,21_QC.mzXML Peak height,47_Brote_12_5mg_1.mzXML Peak height,38_Callo_40_2mg_3.mzXML Peak height,28_Brote_24_ 8mg_3.mzXML Peak height,9_QC.mzXML Peak height,63_Brote_6_8mg_2.mzXML Peak height,10_QC.mzXML Peak height,29_Brote_25_ 3 mg_3.mzXML Peak height,55_QC.mzXML Peak height,25_Brote_44_2 mg_3.mzXML Peak height,23_Brote_50 _ 1mg_2.mzXML Peak height,35_Brote_76_08mg_3.mzXML Peak height,26_Brote_6_8mg_1.mzXML Peak height,43_Brote_33_5 mg_2.mzXML Peak height,41_Brote_12_5mg_3.mzXML Peak height,36_Callo_40_2mg_1.mzXML Peak height,44_QC.mzXML Peak height,15_Brote_76_08mg_1.mzXML Peak height,58_Brote_22_3mg_1.mzXML Peak height,66_QC.mzXML Peak height,45_Callo_52_9mg_2.mzXML Peak height,12_Brote_14_5mg_1.mzXML Peak height,20_Brote_6_6mg_1.mzXML Peak height,46_Brote_33_4mg_3.mzXML Peak height,5_Ext_blank.mzXML Peak height,40_Brote_6_6mg_2.mzXML Peak height,19_Brote_22_3mg_2.mzXML Peak height,11_Callo_52_9mg_3.mzXML Peak height,48_Brote_6_8mg_3.mzXML Peak height,59_Callo_40_2mg_2.mzXML Peak height,14_Brote_44_2 mg_2.mzXML Peak height,27_Brote_12_5mg_2.mzXML Peak height,30_Brote_33_4mg_2.mzXML Peak height,31_Brote_22_3mg_3.mzXML Peak height,42_Callo_56_2mg_2.mzXML Peak height,16_Brote_25_ 3 mg_1.mzXML Peak height,32_QC.mzXML Peak height,54_Brote_44_2 mg_1.mzXML Peak height,17_Brote_33_5 mg_3.mzXML Peak height,18_Brote_6_6mg_2.mzXML Peak height,34_Brote_14_5mg_2.mzXML Peak height,49_Brote_27_8 mg_2.mzXML Peak height,22_Brote_76_08mg_2.mzXML Peak height,61_Callo_56_2mg_3.mzXML Peak height,62_Callo_56_2mg_1.mzXML Peak height,13_Brote_50 _ 1mg_3.mzXML Peak height,52_Brote_14_5mg_3.mzXML Peak height,64_Brote_25_ 3 mg_2.mzXML Peak height,51_Brote_33_5 mg_1.mzXML Peak height,60_Brote_50 _ 1mg_1.mzXML Peak height,37_Brote_27_8 mg_1.mzXML Peak height,
398,69.00358456719982,54.7678,,,,,,,,,,,11401.72,29205.79,10896.948,42820.875,32242.379,42685.164,37008.168,28491.658,41428.457,10608.974,29080.906,17233.188,27267.256,35556.07,31739.127,37420.64,38642.324,37958.324,16906.285,41937.42,29750.684,38916.73,37431.73,38354.23,39572.37,33635.777,43669.016,61382.594,61791.504,41068.992,963.86304,64559.043,46493.973,36880.242,17269.588,36834.37,33917.94,29432.213,40059.45,44232.496,54365.215,37081.035,36249.594,35103.152,32937.81,62730.285,64662.37,40140.113,44051.414,52239.023,54554.305,35025.96,68093.055,37741.4,37837.312,33114.27,38257.445,
640,69.00481073966174,55.628826,,,,,,,,,,,5260.6426,10071.155,5363.135,12122.405,14125.852,17287.436,13651.625,10485.718,11759.612,5239.578,10080.318,11437.095,9713.571,12288.099,11633.248,15173.767,10426.163,24776.303,11660.173,18706.088,11251.311,10977.143,13770.634,24605.83,21204.354,12108.916,11989.047,14567.448,11975.317,17273.74,0,12215.3955,23951.389,9764.115,11729.798,10252.999,13737.227,11068.406,16810.348,23286.855,12501.019,12815.302,13393.294,14236.978,15024.145,12301.653,15643.722,17843.822,27133.084,11238.02,11884.517,8853.184,16283.968,12723.041,16839.965,7959.1533,16598.32,
174,69.00638688905927,54.31812,,,,,,,,,,,0,5778.0737,0,6907.474,7363.951,8881.574,7967.588,5436.7393,6811.301,0,5724.463,4624.952,5708.3506,6718.802,6374.79,7443.613,8659.234,11575.237,4967.0986,9991.394,5814.5205,6305.1655,8084.8857,12161.597,8929.192,6642.8467,6983.1934,11162.048,10273.012,8093.754,0,10269.853,11438.075,6106.2383,4781.8286,5575.669,7119.1797,6048.3184,8012.6763,10884.542,9990.695,7154.1826,7418.3677,6711.354,8256.223,10183.763,11646.095,9504.371,13569.941,9033.367,9281.154,7697.0205,12355.125,6368.339,8972.016,6520.415,9303.628,
352,70.04096162273935,54.76714,,,,,,,,,,,1666.7457,3695.3074,1582.0736,5434.2773,3916.3975,5195.8057,4712.136,3552.914,5039.7515,1786.217,3597.8271,2310.3499,3396.4377,4433.14,4036.6619,4531.3403,4964.2793,4739.8564,2365.5664,5230.94,3878.5532,4773.8423,4699.88,4953.4683,4787.5103,4125.412,5567.7544,7457.3765,7705.575,4990.4087,0,7996.774,5652.0317,4672.4097,2439.9692,4509.8223,4255.4805,3886.7087,5061.1265,5338.6177,6815.7686,4742.141,4455.492,4322.952,4130.0234,7811.5347,7708.989,4909.265,5414.7485,6222.7383,6448.7905,4352.4595,7997.589,4561.763,4620.3306,3962.3103,4696.9136,
150,70.04497994353137,54.317757,,,,,,,,,,,0,911.25793,0,1176.9147,952.3815,1368.962,1413.7454,968.4011,1181.3174,0,1041.0481,0,1033.0396,1172.1771,984.12714,1215.6692,1391.0343,1442.6819,0,1356.8774,1142.9059,1098.0563,1243.8813,1703.4344,1218.6038,978.97845,1159.6201,1591.5685,1760.5466,1176.3154,0,1663.2004,1581.4286,1090.677,0,884.7591,1222.7368,1212.7509,1142.2825,1449.8888,1613.001,1318.2017,1143.1173,1013.11017,1277.5724,0,1577.5217,1356.9961,1756.3394,1325.3854,1339.5217,1387.6881,1588.6943,984.97906,1270.5568,949.18604,1285.9932,
615,70.04511975987872,55.628513,,,,,,,,,,,828.5972,1187.931,856.3831,1445.457,1451.8804,1846.1442,1720.6244,1321.2249,1446.2197,0,1269.54,1331.782,1153.4584,1414.3766,1308.7375,1672.5024,1409.2949,2421.4646,1458.5603,1989.7142,1454.5496,1327.2838,1608.8441,2588.3403,1927.0173,1343.3396,1482.2217,1711.8872,0,1727.6992,0,1764.6417,2451.7905,1321.4672,1418.3384,1129.7705,1588.2579,1445.3694,1733.0304,2279.6682,1593.9133,1611.6012,1535.2439,1502.9333,1616.3053,1762.7509,1720.1611,1792.0095,2743.4658,1335.6149,1477.7208,1318.7366,1757.5983,1402.2723,1705.5718,1022.7741,1756.0892,
399,71.04908702391847,54.767853,,,,,,,,,,,3682.6992,7243.5117,3483.423,10643.739,7813.7095,10450.29,9523.011,7459.2764,10346.968,3664.8872,7114.3584,4700.522,6993.997,9094.381,7767.4814,9336.531,9976.583,9418.264,4829.2295,10624.5,7595.381,9655.993,9310.206,9725.228,9442.936,8228.306,10779.476,14518.021,15592.959,9927.502,0,16054.921,11425.067,9262.144,4675.0205,8882.744,8573.114,7695.4497,9972.535,10851.921,13195.903,9386.478,8999.314,8680.396,8306.386,15695.253,15344.958,9862.62,11241.629,12624.002,12843.964,9150.133,16014.638,9241.132,9382.568,8199.756,9668.794,
155,71.04963992358651,54.31784,,,,,,,,,,,0,6082.21,0,6766.2183,7807.6396,8877.833,8146.9727,5249.185,6767.2197,0,5845.585,4855.871,5682.7256,6697.067,6662.1704,7371.989,8412.366,12031.982,4782.5356,10450.828,5846.047,6336.9146,7914.3364,12427.751,9448.11,6989.0986,6769.6895,11323.801,9807.659,8116.535,0,10259.72,11683.161,5968.283,4807.8174,5706.317,6750.7437,5684.4463,8163.2915,11326.901,10135.666,6740.618,7514.5034,6924.1235,8163.352,10173.801,12377.509,9759.4,13856.556,9447.55,9735.394,7506.049,12945.801,6448.5654,9230.415,6829.389,9609.103,
652,71.04986798552528,55.6291,,,,,,,,,,,4462.209,9102.968,4512.7324,10401.457,12478.956,15210.64,11793.198,9144.89,10173.976,4423.4995,8946.612,10448.917,8323.421,10704.629,10130.611,13480.074,8735.3955,21902.768,9917.939,16152.864,9720.774,9632.015,11833.762,21640.98,18645.43,10722.021,10476.506,12777.249,9848.344,15122.937,0,10207.682,20968.84,8281.538,10368.452,9166.648,12049.786,9607.363,14588.365,20715.607,10401.227,11187.24,11674.111,12731.739,12724.512,10146.047,13373.003,15305.762,24000.846,10030.106,10438.111,7638.3745,14262.965,11329.075,14524.463,7008.7197,14769.428,
664,72.0477231961492,55.62943,,,,,,,,,,,0,0,0,892.6123,0,1091.4991,1011.66034,0,913.67505,0,0,0,0,0,0,1082.4865,774.21936,1510.7999,0,1253.8885,843.77966,0,0,1561.4861,1261.375,0,855.6986,954.5665,873.0369,1178.543,0,921.3769,1535.4321,0,0,0,941.29193,910.77673,1115.8085,1435.3717,902.9392,882.2109,897.93036,1016.05396,1023.75775,877.2772,1016.77966,1102.7623,1679.4341,810.94965,832.78687,0,1102.9045,0,1087.3857,0,1055.4874,
168,72.048145532342,54.31799,,,,,,,,,,,0,0,0,660.5953,0,824.1556,742.15625,0,598.0033,0,0,0,0,0,0,683.7826,757.1991,926.2622,0,906.2674,583.07355,0,0,966.2344,735.38184,0,619.9523,910.3596,918.5979,713.70087,0,928.2648,967.72736,0,0,0,644.48773,636.2403,704.5649,842.69794,835.6502,663.5626,665.7594,641.9062,688.62866,865.4423,981.74695,807.6022,1078.932,841.27295,876.3488,0,1006.6417,0,741.70807,0,820.38184,
405,72.04895883635957,54.76844,,,,,,,,,,,0,0,0,913.91144,0,904.57336,832.5502,0,911.2684,0,0,0,0,0,0,793.46027,908.4031,781.1893,0,864.966,694.07684,0,0,859.45966,735.6012,0,923.8261,1180.2007,1279.1448,849.32104,0,1279.0308,947.8042,0,0,0,795.1118,753.23175,817.3825,842.67535,1090.6561,877.3609,776.76855,762.017,704.93036,1228.1732,1196.8032,867.3779,900.6283,989.0461,1133.1366,0,1240.3721,0,796.1324,0,782.6005,
491,74.01095582554565,55.417614,,,,,,,,,,,1481.5862,1444.4321,1467.1932,1892.6542,1401.6293,1956.5217,1470.9418,1380.6022,1711.1837,0,995.4632,1495.2766,0,0,1524.2472,1901.8506,1426.85,1348.8336,1318.7035,1961.7584,0,1628.118,1650.1893,1252.563,1455.423,1504.2289,2168.1777,0,1625.2579,2364.57,0,1611.8297,1380.6113,1070.3413,1432.5623,1576.9706,1454.6976,1335.4512,1945.5975,1554.068,1818.4364,0,1629.6005,1824.5048,1250.5714,1537.7031,1529.7607,1754.5901,1442.5619,1923.7333,2076.405,0,1740.8179,0,1827.8336,1424.3707,1564.8365,
18,74.0112349265919,54.143932,,,,,,,,,,,0,0,0,1430.1857,0,0,0,0,1324.1418,0,0,0,0,0,0,0,1561.6205,1147.969,0,0,0,1248.6051,0,0,0,0,1513.0442,0,1754.2236,0,0,1689.5671,0,0,0,1226.5839,0,0,0,0,1475.0189,0,0,0,0,1542.3318,0,0,0,1423.4897,1415.3805,0,0,0,0,1463.8954,0,
6,74.01374433685116,54.037575,,,,,,,,,,,1448.5597,1367.8241,1351.9219,1524.8967,1170.746,1372.712,0,1465.7489,1418.0703,1401.7783,1015.24713,1355.8839,0,0,1365.445,1514.3427,1460.7019,1242.6084,0,1486.9984,0,1353.1399,1524.322,0,1209.6509,1418.9365,1679.5469,0,0,1570.9532,0,0,1331.8839,0,0,1369.8636,1269.7247,1401.488,1388.9124,1413.8787,1559.7695,0,1397.6136,1498.1138,0,1509.9225,1298.301,1479.2795,1383.3834,1533.3518,1528.4812,0,1539.1262,0,1453.9084,1385.8843,1330.4783,
223,75.00059215497217,54.691917,,,,,,,,,,,0,1905.9548,0,0,1440.0448,2020.798,0,2236.131,0,0,0,2431.7593,1599.6871,0,1744.3752,0,0,0,0,0,2264.5845,0,2071.748,0,1684.2808,0,0,0,4207.601,1948.8473,0,3853.8677,2260.8503,0,2540.065,0,0,0,1917.9156,2208.0947,0,0,2073.9026,0,0,3927.8494,2024.7528,1883.321,0,0,0,0,2180.1147,2074.8765,1766.503,1662.3969,1805.6335,
488,75.00121983681464,55.412663,,,,,,,,,,,0,0,0,1926.4563,1478.8264,2209.6921,2362.7378,0,1982.5132,0,1556.2122,0,0,0,1741.4734,2030.322,2134.261,1623.2952,2630.3816,2339.897,0,1822.9951,0,1721.492,1570.8391,1808.6329,2135.1265,0,0,2298.2559,0,0,0,1475.1105,0,1742.0101,1698.1991,2381.248,2125.8438,2107.2026,2270.0557,0,1996.728,1965.6267,0,0,2034.0491,1983.1315,0,1906.1857,1989.8438,0,2219.8853,0,1961.6127,0,1888.3655,
473,75.0015296855384,55.254215,,,,,,,,,,,1950.6604,0,1896.3337,1946.5332,0,0,2519.6868,0,0,2137.113,1680.3115,2817.6812,1684.6727,2624.053,0,2038.1909,2177.0996,1720.5406,4150.986,0,2436.507,0,2076.6865,2003.9987,0,0,1865.8258,3006.7976,3805.944,0,0,3549.9644,0,1682.001,3156.7983,0,1816.4459,2548.8513,0,0,2119.787,2751.651,1938.1638,1830.4348,1778.3018,4033.976,2751.65,0,2229.6116,1758.1163,1821.2034,1947.3772,2542.1099,2111.6663,1756.3456,0,0,
851,76.99949142063963,56.241253,,,,,,,,,,,1678.4711,0,1761.5829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3831.7493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4191.6504,0,0,0,0,0,0,0,0,0,0,0,
373,77.00120853801036,54.767406,,,,,,,,,,,2642.5007,5739.9033,2545.0244,8010.4893,6124.7026,8262.635,7194.772,5674.1914,7933.426,2530.5532,5371.9194,3775.3655,5239.3403,6915.341,6093.329,7114.962,7436.8076,7243.3735,3649.4302,8041.7974,5991.4395,7247.5425,7316.726,7198.4946,7315.467,6534.598,8186.8257,10791.547,11967.573,7886.8354,0,12192.2,8891.625,6688.0464,3801.3865,7059.5454,6287.7363,5897.246,7672.769,8491.716,10125.301,7047.5317,7125.593,6779.909,6154.775,11840.91,11546.172,7628.8223,8395.444,9530.099,10079.257,6358.1436,12666.17,7314.4365,7380.956,6329.1553,7396.991,
659,77.00278226039009,55.62919,,,,,,,,,,,1708.2991,2898.0166,1678.1284,3202.1912,3672.912,4725.1855,3822.022,3032.7751,3245.6714,1652.3789,2744.9192,3440.4734,2546.1646,3356.5535,3242.645,4074.4734,2856.8203,6162.632,3372.7444,5014.6533,3285.5334,3078.6904,3798.06,6279.002,5220.722,3441.0476,3322.882,3807.4126,3829.0925,4663.128,0,3867.9502,6220.423,2585.9583,3331.0264,2876.6902,3615.5442,3215.7773,4550.684,6061.3774,3389.0627,3604.1995,3592.0615,3903.7659,3972.079,3820.4243,4173.3516,4761.1543,7262.2085,3256.513,3172.351,2435.2244,4340.7373,3560.757,4453.3105,2358.3083,4493.868,
167,77.00344101883607,54.317986,,,,,,,,,,,0,2193.0674,0,2418.7341,2506.6487,3127.8435,2726.7146,2097.9229,2320.106,0,1879.6901,1770.7731,1903.6047,2514.802,2259.816,2602.596,3040.547,3765.5432,1745.6924,3446.303,2124.3035,2176.3247,2670.539,3929.0876,3039.665,2356.5447,2492.519,3606.669,3461.675,2792.6558,0,3540.2183,3920.9666,2073.169,1864.8519,1930.9445,2443.136,2228.8252,2795.651,3638.7058,3457.0347,2583.384,2604.563,2448.9973,2844.0103,0,3981.57,3443.084,4446.4834,3146.711,3280.2393,2551.8777,4223.095,2466.5293,3206.0596,2307.9524,3157.539,
746,77.00357605953862,55.716663,,,,,,,,,,,1802.967,0,1926.2634,0,0,0,0,0,0,1693.1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
735,78.00728551982264,55.715,,,,,,,,,,,926.5067,0,869.06604,0,0,0,0,0,0,971.30176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
850,78.01696800111561,56.233334,,,,,,,,,,,809.6273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438.0961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576.8636,0,0,0,0,0,0,0,0,0,0,0,
110,78.01922821810614,54.31727,,,,,,,,,,,0,931.82806,0,1081.9961,1020.23175,1278.743,1157.0444,929.14514,1055.0703,0,845.8424,840.08435,878.73816,1051.903,910.5933,1143.5782,1288.288,1434.8555,894.78656,1360.5963,1008.96045,922.4446,1207.9572,1595.1771,1190.3478,926.78784,1026.0039,1373.6493,1420.6407,1167.5568,0,1458.4615,1482.098,905.9709,881.0634,858.879,1066.2383,1041.2694,1176.9762,1425.5309,1362.6431,1138.8015,1098.6838,1042.4547,1188.3304,1482.3593,1523.7175,1289.2161,1772.7483,1226.1448,1250.1755,1085.9739,1530.8584,1057.9941,1261.6803,983.4694,1298.5247,
650,78.02306362705448,55.629086,,,,,,,,,,,791.39264,1139.8666,822.3871,1353.174,1405.1151,1811.63,1567.2308,1273.9258,1311.8673,0,1090.8813,1280.7914,1173.166,1371.863,1240.2122,1647.8767,1239.0706,2249.816,1396.6339,1832.4374,1269.3024,1228.7162,1477.2554,2188.2422,1906.8365,1342.8693,1316.9885,1525.8182,1525.0588,1694.257,0,1418.8915,2274.2832,1091.8529,1343.3589,1147.7744,1431.187,1293.9114,1727.8899,2103.0425,1389.5979,1409.6718,1419.6055,1485.2373,1552.5266,1514.7996,1579.5437,1748.5283,2536.4429,1263.6182,1315.811,1064.6649,1637.0278,1394.4208,1700.4512,960.4668,1696.2128,
364,78.03010870666675,54.767315,,,,,,,,,,,972.4018,1569.4456,934.9663,2261.3086,1773.9219,2295.8013,2113.44,1707.8015,2152.0676,977.0029,1547.7487,1204.0719,1537.8888,1940.1932,1762.8307,2085.6982,2050.9592,1935.9702,1265.0177,2246.645,1744.9467,1970.8405,2069.5122,2023.0275,2097.4973,1823.1183,2302.2437,2850.3638,3203.2053,2166.1614,0,3301.5706,2462.1921,1968.7672,1233.3292,1918.4603,1862.202,1734.901,2212.3252,2328.3965,2779.809,2149.7856,1999.7094,1865.6665,1878.6384,3213.9065,3042.0032,2183.261,2413.7761,2574.4426,2621.0098,1861.0791,3203.7207,2002.7185,2082.2305,1767.2266,2076.4534,
379,79.00112585143374,54.767494,,,,,,,,,,,7639.297,19057.54,7347.223,27651.248,20293.906,27717.963,23949.576,18465.34,26259.107,7282.9497,17498.562,11180.157,17152.73,23005.535,20525.428,24382.918,25093.69,24388.879,11112.1455,27206.902,19194.316,24775.02,24179.402,24409.496,25607.594,21751.44,28378.361,37516.14,39774.14,26925.682,0,41065.996,29993.295,23239.082,11260.704,23934.748,21344.371,19054.016,26219.566,28916.406,35004.863,23728.39,23560.46,22668.959,21296.76,40096.734,40146.06,26005.72,28527.262,33143.71,34786.27,21959.012,43056.26,24005.025,24929.97,21479.459,25047.053,
176,79.00130183928967,54.31821,,,,,,,,,,,0,6573.2046,0,7629.7554,8771.398,10638.588,9084.073,6053.1313,7665.746,0,6128.737,5023.5293,6096.741,7406.0024,7474.424,8592.363,9782.415,13935.083,5270.095,12196.009,6648.3247,6995.8384,9133.154,14099.869,10837.75,7636.0005,7793.5176,12806.752,11482.315,9519.972,0,11637.658,13480.963,6478.531,5258.4614,6285.357,7706.579,6464.3403,9411.967,13481.475,11517.717,7988.4585,8735.239,7911.227,9691.118,11495.99,13923.352,11617.248,16317.286,10608.059,11036.6875,8222.259,15243.931,7471.9062,10848.9375,7624.6885,11116.384,
648,79.00145576026853,55.62901,,,,,,,,,,,4799.2266,10038.607,4931.075,11721.312,13848.215,17451.244,13515.26,10567.027,11612.674,4630.494,9587.346,11515.86,9125.227,12128.776,11809.154,14886.674,9546.035,24668.727,11382.204,18332.363,10863.888,10758.908,13473.2705,24179.11,21021.82,11953.896,11830.619,13902.208,11754.617,16905.639,0,11919.785,23648.316,9322.488,11645.08,10301.02,13155.1,10989.188,16820.1,23607.44,11650.57,12856.146,13261.366,14113.094,14938.881,11582.098,15426.26,17698.86,27287.83,11166.352,11551.417,8116.331,16255.021,12424.6455,16855.195,7746.877,16595.893,
729,79.00455296779377,55.714996,,,,,,,,,,,3980.894,0,4032.6873,0,0,0,0,0,0,3871.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135,80.03104607971561,54.317547,,,,,,,,,,,0,1247.2821,0,1596.1223,1503.7029,2047.6727,1900.7029,1348.2786,1613.7502,0,1195.7538,1023.4825,1312.93,1643.4247,1377.9539,1711.339,1970.3586,2218.5322,1365.8274,2270.9617,1516.9235,1453.832,1850.727,2855.9067,1762.8627,1315.9924,1714.5659,2257.7012,2475.0789,1800.7136,0,2487.5764,2519.5315,1376.081,1201.1122,1189.1013,1623.3593,1570.9102,1818.8997,2311.2546,2206.658,1881.7607,1676.5809,1387.8212,1787.7941,2437.2317,2452.7673,2046.2484,2933.055,1857.5103,1815.1118,1717.7931,2575.1511,1396.369,1901.3645,1351.6616,1922.3236,
611,80.03564081484409,55.62847,,,,,,,,,,,1062.631,1672.626,1047.647,2113.7214,2200.289,2965.8467,2482.861,1905.6803,2150.1523,1143.5011,1655.3203,1946.0121,1659.0107,2219.1116,1952.0948,2650.807,1973.2157,3781.2354,2106.8518,3013.6821,2015.6427,1925.2615,2342.5422,3914.254,3112.71,1993.0797,2144.3494,2387.3936,2415.099,2698.0723,0,2317.3884,3773.8354,1756.0526,2046.0164,1624.0513,2452.5544,2116.858,2769.1816,3764.292,2129.0115,2413.065,2178.5403,2371.9756,2474.6917,2426.0166,2593.5112,2836.1758,4298.0225,1885.8777,1873.8323,1642.9143,2665.142,2109.8103,2621.3982,1363.2135,2698.4973,
362,80.04236068225114,54.76731,,,,,,,,,,,1536.5901,3137.083,1583.4655,4710.2275,3355.7124,4902.8804,4263.202,3252.8457,4716.527,1652.1085,3038.7405,2109.1768,3010.298,3974.7634,3386.604,4180.0264,4386.852,4023.623,2315.2163,4717.9634,3453.301,4238.329,4229.03,4388.3193,4228.4106,3565.723,4770.1714,6218.0215,6890.6343,4564.658,0,7016.1294,5076.2803,3933.7366,2163.6328,3978.237,3929.8726,3418.787,4414.986,4747.9434,5861.149,4367.806,4013.3,3893.9363,3679.5247,6807.446,6637.7188,4374.9116,5141.125,5469.0024,5541.7227,3970.7637,7024.644,4023.5457,4208.0776,3499.2683,4127.175,
730,81.01004489129619,55.714996,,,,,,,,,,,6707.2583,0,6899.0654,0,0,0,0,0,0,6652.4565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
629,81.01894246382787,55.628735,,,,,,,,,,,7623.559,15800.466,7688.3193,18119.002,21836.25,27203.533,20979.846,16339.665,18114.047,7485.6865,15347.611,17879.59,14587.858,18905.49,18264.852,23939.875,15328.458,39110.58,17642.66,28988.8,17211.057,17211.658,21396.332,38598.664,33228.016,18989.883,18620.18,22614.057,18153.137,26928.805,0,18415.537,37305.16,14631.404,18262.545,16148.717,20830.81,16597.826,26437.438,36891.043,18481.145,20054.775,20676.445,22466.74,23231.877,18022.203,23909.238,28000.105,42992.29,17717.018,18062.328,13016.918,25799.484,19618.938,26351.0,12253.565,25918.496,
368,81.01987914489796,54.767323,,,,,,,,,,,14724.964,37412.72,14418.567,55391.824,41891.992,55967.72,47623.703,36591.68,53103.24,13748.165,36391.168,22057.102,34748.13,45827.01,41194.79,48155.96,50034.56,49660.48,21319.309,54314.945,37590.785,50146.004,48176.605,49144.6,51283.72,43690.44,56201.53,77619.99,79275.09,53449.473,0,82962.84,59703.117,46684.938,22313.654,46855.1,43471.14,38426.027,52177.805,57454.336,70006.41,47336.645,46586.996,45422.555,42691.637,80500.2,82299.02,51811.53,56737.176,66747.47,70053.984,44169.914,88166.39,48087.33,48996.51,42865.81,49716.918,
156,81.02028298241098,54.31784,,,,,,,,,,,0,10138.508,0,11556.549,13463.18,15658.248,13344.214,8980.9375,11444.274,0,9681.903,7667.4053,9473.102,11281.985,11168.021,12874.243,14614.499,21147.465,7777.567,18021.502,9975.085,10648.124,13763.842,21675.498,16598.889,11818.214,11719.624,19969.771,17156.781,14468.538,0,17818.621,20468.227,9720.578,8039.1523,9810.297,11768.092,9633.396,14465.834,20159.32,17391.36,12097.327,13085.307,11785.553,14133.233,17343.71,21573.154,17615.852,24563.393,16313.234,16791.705,12699.289,22594.404,11237.873,16380.368,11468.635,16849.652,
865,81.02105119158942,56.256668,,,,,,,,,,,7811.872,0,8173.883,0,0,0,0,0,0,6829.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
849,82.0113958308387,56.23,,,,,,,,,,,0,0,1757.8827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4983.57,0,0,3895.9888,0,0,0,0,0,0,0,0,0,0,0,0,0,5378.4517,0,0,0,0,0,0,0,0,0,0,0,
88,82.02666895793398,54.3169,,,,,,,,,,,0,1917.1409,0,2565.658,2206.1016,3100.6382,2916.9458,2235.9622,2413.3552,0,1927.8925,1912.3213,2021.4521,2588.923,2168.799,2599.569,3085.5596,3314.2788,0,3243.521,2412.739,2254.8845,2757.9954,3769.7847,2453.5989,2094.78,2528.8032,3344.4949,0,2634.534,0,3744.483,3589.5085,2196.9463,2052.076,1843.9745,2570.206,2441.7688,2855.9187,3355.0173,3318.3086,2712.1494,2569.6204,2407.436,2785.542,0,3594.7722,2936.6243,4181.2925,2846.5725,2909.9775,2655.4736,3722.1199,2195.5198,2816.9893,2192.4146,2873.4224,
609,82.02805131158392,55.628414,,,,,,,,,,,1845.2928,2741.924,1918.9219,3344.622,3245.7134,4320.227,3824.9546,2991.133,3245.834,2124.1753,2630.0762,3019.6477,2634.3113,3385.526,3133.0251,3810.9932,3054.572,5527.7505,3213.144,4476.3184,3237.0002,3061.3154,3809.6062,5656.815,4530.0386,3072.6367,3297.432,3769.8914,0,4104.777,0,3576.792,5322.9043,2769.7004,3126.0657,2569.357,3542.5947,3228.9482,4232.132,5416.4497,3393.9414,3600.571,3537.3193,3606.8186,3713.5112,0,3796.4907,4227.654,6199.425,2933.1067,2993.1235,2746.8225,4009.8865,3285.916,4006.842,2255.169,4051.068,
358,82.0415669333985,54.76723,,,,,,,,,,,3616.4814,7878.354,3504.6545,11610.452,8518.639,11452.193,10239.756,7948.1313,11086.592,3663.4436,7762.381,5030.9014,7292.25,9949.573,8500.455,10132.036,10656.2295,10096.044,4991.7065,11292.089,8251.086,10529.752,10219.946,10560.043,10366.946,9050.735,11821.155,15906.391,16531.502,10889.891,0,17169.785,12642.367,10082.198,5040.293,9783.488,9324.296,8411.696,11053.031,11860.804,14534.679,10312.686,9761.942,9505.4375,8970.602,16683.52,16894.992,10853.173,11877.347,13694.163,13929.403,9339.627,17467.645,10036.475,10052.601,8887.687,10397.005,
873,83.04472086111679,56.258335,,,,,,,,,,,3703.8333,0,3901.4397,0,0,0,0,0,0,3554.8574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
