row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,31_Brote_22_3mg_3.mzXML Peak height,58_Brote_22_3mg_1.mzXML Peak height,12_Brote_14_5mg_1.mzXML Peak height,9_QC.mzXML Peak height,46_Brote_33_4mg_3.mzXML Peak height,16_Brote_25_ 3 mg_1.mzXML Peak height,60_Brote_50 _ 1mg_1.mzXML Peak height,38_Callo_40_2mg_3.mzXML Peak height,50_Brote_24_ 8mg_1.mzXML Peak height,24_Brote_33_4mg_1.mzXML Peak height,34_Brote_14_5mg_2.mzXML Peak height,5_Ext_blank.mzXML Peak height,11_Callo_52_9mg_3.mzXML Peak height,48_Brote_6_8mg_3.mzXML Peak height,49_Brote_27_8 mg_2.mzXML Peak height,63_Brote_6_8mg_2.mzXML Peak height,66_QC.mzXML Peak height,57_Brote_27_8 mg_3.mzXML Peak height,29_Brote_25_ 3 mg_3.mzXML Peak height,14_Brote_44_2 mg_2.mzXML Peak height,51_Brote_33_5 mg_1.mzXML Peak height,30_Brote_33_4mg_2.mzXML Peak height,22_Brote_76_08mg_2.mzXML Peak height,41_Brote_12_5mg_3.mzXML Peak height,36_Callo_40_2mg_1.mzXML Peak height,25_Brote_44_2 mg_3.mzXML Peak height,42_Callo_56_2mg_2.mzXML Peak height,23_Brote_50 _ 1mg_2.mzXML Peak height,61_Callo_56_2mg_3.mzXML Peak height,13_Brote_50 _ 1mg_3.mzXML Peak height,26_Brote_6_8mg_1.mzXML Peak height,47_Brote_12_5mg_1.mzXML Peak height,18_Brote_6_6mg_2.mzXML Peak height,45_Callo_52_9mg_2.mzXML Peak height,35_Brote_76_08mg_3.mzXML Peak height,55_QC.mzXML Peak height,32_QC.mzXML Peak height,65_QC.mzXML Peak height,64_Brote_25_ 3 mg_2.mzXML Peak height,62_Callo_56_2mg_1.mzXML Peak height,10_QC.mzXML Peak height,21_QC.mzXML Peak height,37_Brote_27_8 mg_1.mzXML Peak height,44_QC.mzXML Peak height,52_Brote_14_5mg_3.mzXML Peak height,17_Brote_33_5 mg_3.mzXML Peak height,39_Callo_52_9mg_1.mzXML Peak height,54_Brote_44_2 mg_1.mzXML Peak height,28_Brote_24_ 8mg_3.mzXML Peak height,27_Brote_12_5mg_2.mzXML Peak height,15_Brote_76_08mg_1.mzXML Peak height,19_Brote_22_3mg_2.mzXML Peak height,20_Brote_6_6mg_1.mzXML Peak height,53_Brote_24_ 8mg_2.mzXML Peak height,43_Brote_33_5 mg_2.mzXML Peak height,59_Callo_40_2mg_2.mzXML Peak height,40_Brote_6_6mg_2.mzXML Peak height,
272,57.001225733565384,51.16278,,,,,,,,,,,0,0,0,0,0,0,0,3391.3057,0,0,0,0,0,0,0,0,0,0,0,0,2505.2334,2931.3665,0,0,3192.1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2517.2495,0,0,2878.831,0,0,4805.3403,0,0,0,0,3862.063,3338.0938,0,0,
585,57.00434213777606,52.642735,,,,,,,,,,,0,0,3300.4988,0,0,4374.805,2322.295,0,5553.2,0,0,0,3566.9343,0,0,0,0,0,3805.858,3270.0278,0,0,3948.7192,0,0,2933.3262,4096.5513,4292.0674,2675.9326,4060.7927,4375.847,0,0,3643.868,0,0,0,0,2580.7944,2824.469,0,0,0,0,3044.384,0,3824.865,0,7275.827,0,3835.4312,0,0,5738.145,0,0,0,
1485,57.00454169936777,53.541367,,,,,,,,,,,0,1492.5613,0,3365.5479,0,0,0,0,0,0,3452.9385,0,0,6924.695,0,6760.7593,0,2677.118,0,0,0,0,0,4313.668,0,0,0,0,0,0,7196.8003,3800.3606,0,0,0,0,0,0,0,0,3202.2432,0,0,0,0,0,0,0,0,4402.851,0,0,0,0,0,0,0,
904,57.00477521037147,53.005,,,,,,,,,,,3170.1318,1908.7325,0,0,2693.6719,4033.597,0,0,0,3405.725,0,0,0,0,2852.3083,0,0,2104.7046,0,0,2556.8376,3107.8064,3964.8752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2437.2678,0,0,0,3070.4004,0,0,3060.698,0,0,0,0,3799.0542,3774.977,0,0,3429.9363,0,0,
31,57.00486940675185,49.65723,,,,,,,,,,,2827.8108,1829.2383,0,0,2436.0974,0,0,0,5832.583,0,3321.1565,0,0,4511.054,3114.7673,4529.7505,0,2095.2668,0,3628.3923,0,0,0,4150.82,0,3431.7185,4412.266,0,3233.6477,0,4302.7656,3748.6982,0,4102.3745,2921.7234,0,0,0,2714.3464,3427.9497,0,0,3312.7812,0,3308.248,0,4040.0942,0,5304.663,4173.9033,0,0,0,5740.049,0,2214.059,0,
1377,57.00488776684465,53.477,,,,,,,,,,,2549.9375,0,3206.7197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3125.1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2850.1367,0,0,0,3075.3242,0,0,0,0,0,
718,57.004908149349205,52.825703,,,,,,,,,,,4099.007,3077.8093,3265.171,0,6222.0996,3953.9749,7859.9033,6666.7324,0,5098.069,4087.3098,0,4005.8264,0,4214.27,0,4143.5493,3121.1658,3483.025,5002.503,4399.2915,5187.4536,5419.1704,4457.479,5952.086,6231.5107,6709.276,6597.4873,6827.4326,4332.6255,0,4089.034,6812.627,9173.3,4757.984,4399.589,5337.1733,3232.132,3354.5044,7524.628,0,4835.6387,3993.7847,5178.1646,4302.4487,3159.8264,7850.845,6022.869,4524.7783,4212.354,4444.2734,3774.6816,7780.434,0,5433.26,6618.5327,7557.732,
183,57.005239824155225,50.486473,,,,,,,,,,,2756.1003,2536.439,0,0,4168.1562,0,12611.301,8052.925,4832.7017,3261.0605,4026.6343,0,0,0,3366.3616,0,5354.7583,2963.1157,3493.8608,3817.981,3161.5286,3509.5889,4194.4277,4658.9937,7497.3833,5189.6655,6370.2935,7541.767,8177.4453,3605.6377,0,4639.9243,8597.542,12091.78,4560.232,5726.4604,6334.4307,3760.9844,5330.6147,8821.068,0,4458.3066,3254.7532,5255.1465,4488.9272,0,9294.828,5464.3477,0,4084.326,0,0,10156.461,4483.9404,3811.2876,10102.905,10533.632,
1643,57.00532061562296,53.698334,,,,,,,,,,,0,0,3506.5293,0,0,0,0,0,0,0,3579.5972,0,0,4484.181,0,4562.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2586.982,0,0,0,0,0,3674.9683,0,0,0,0,0,0,0,0,0,0,0,0,
779,57.00594282389671,52.912308,,,,,,,,,,,0,0,3237.3523,3333.8528,0,3708.6975,0,0,0,0,0,0,0,0,0,0,3257.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5706.223,0,0,3390.6316,4098.144,2933.596,0,0,3564.513,4802.7944,0,4518.0005,0,0,0,0,0,0,0,0,6063.502,0,0,0,5553.6895,
484,57.006214600661586,52.396587,,,,,,,,,,,0,1499.7976,0,4150.1865,0,0,0,0,0,0,0,0,0,12129.753,0,11888.314,3827.3103,2404.2253,0,0,0,0,0,5683.795,0,0,0,0,0,0,11753.212,5049.147,6231.095,0,0,3852.9285,4528.177,3610.8137,0,0,3826.2678,5314.4556,0,4946.577,0,0,0,0,0,5603.134,0,0,6043.8096,0,0,0,5698.203,
304,57.006798665073084,51.248333,,,,,,,,,,,0,0,0,5913.493,0,0,0,0,0,0,0,0,0,19816.266,0,19610.748,5651.6733,2294.4622,0,0,0,0,0,7909.951,0,0,0,0,0,0,19037.94,7145.622,8244.431,0,0,5414.614,6423.1895,4965.493,0,0,5056.1934,7141.209,0,6839.563,0,0,0,0,0,7835.177,0,0,7824.248,0,0,0,7739.105,
65,57.00734029615746,50.05244,,,,,,,,,,,0,0,0,7599.461,2344.6458,0,3851.235,6231.759,5010.6304,0,0,0,6927.968,28311.38,0,28774.701,8380.426,0,0,4930.7534,0,0,5390.002,11328.139,5973.0093,4778.9717,5398.7383,6616.088,4029.2625,5880.941,26819.174,10695.979,11254.084,8485.088,4338.2837,7965.2017,9500.992,7416.1816,0,4328.6045,7008.0776,9915.835,0,9827.321,0,0,8663.616,4256.2754,5696.9062,11676.21,4965.207,0,10869.698,5323.386,0,4210.9697,11082.331,
526,57.008328433034876,52.483845,,,,,,,,,,,0,0,0,0,0,0,0,3542.5537,0,0,0,0,4501.7773,0,0,0,0,0,0,4105.906,0,0,4235.144,0,3463.378,3847.6392,0,0,0,3660.733,0,0,0,4697.151,3212.3088,0,0,0,0,0,0,0,0,0,0,0,4960.7026,3281.264,0,0,4095.197,0,0,0,0,2298.7917,0,
35,57.993813116412596,49.659996,,,,,,,,,,,0,0,0,0,0,0,0,496.9415,641.27234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.78424,0,0,0,477.03564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.7679,0,0,0,
60,57.99428205157443,50.045433,,,,,,,,,,,0,0,0,530.2965,0,0,0,494.71036,0,0,0,0,573.135,1375.1118,0,1397.0085,0,0,0,0,0,0,0,719.70447,525.78687,436.71002,0,549.5904,0,521.6061,1348.9529,679.6996,0,625.96796,0,500.30566,612.2184,0,0,0,516.6777,708.78064,0,662.9127,0,0,628.6688,0,0,783.01764,0,0,786.28375,0,0,406.4302,763.73096,
110,57.99476131598436,50.203335,,,,,,,,,,,0,0,0,0,0,0,0,0,926.74207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036.7617,0,0,0,0,933.4014,0,0,0,
628,57.995300553266794,52.671,,,,,,,,,,,0,0,641.29816,0,0,561.62634,0,0,589.9546,0,587.0222,0,518.82544,0,0,0,0,0,0,493.0997,0,417.24747,557.8951,0,0,448.91925,551.798,566.2043,0,591.26544,558.7339,0,0,0,0,0,0,0,0,467.7159,0,0,0,0,584.7777,0,0,0,756.5642,0,575.6724,0,725.5531,595.405,0,0,707.21246,
133,57.99538175387605,50.31222,,,,,,,,,,,0,0,543.5028,0,0,0,0,0,0,0,626.4479,0,0,532.21967,0,557.4698,0,0,0,0,0,0,0,0,0,0,0,0,463.35403,0,0,0,0,0,411.25726,0,0,0,0,486.16443,0,0,0,0,697.5198,0,0,0,0,0,0,0,0,597.3282,0,0,0,
1476,57.99681815428781,53.536663,,,,,,,,,,,403.93854,0,564.5371,429.61655,0,587.0419,0,0,0,499.12357,515.13043,0,0,588.7715,0,579.02356,0,0,556.85254,0,0,451.95358,0,508.70807,0,0,0,0,0,0,590.7254,0,736.14026,0,0,0,0,0,0,0,0,555.4479,0,0,442.97058,0,0,0,0,546.12,0,537.26154,0,0,464.30173,0,0,
448,57.99792192088865,52.37956,,,,,,,,,,,453.4155,0,859.7287,531.509,430.15887,725.0755,0,543.1141,569.4694,474.26447,659.9928,0,744.3789,826.0033,0,823.7329,0,0,635.77936,0,0,478.56522,663.1677,772.4047,457.62897,448.70544,714.1618,650.8683,514.17487,594.4083,859.7444,624.782,1133.7362,590.0441,440.4907,0,496.06897,0,463.51062,575.6659,522.9016,714.6767,403.58743,672.051,619.2939,0,623.7551,407.18176,740.8679,779.5456,526.7774,687.3498,1080.3795,570.6541,500.36188,0,1057.2036,
42,57.99793837255469,49.96794,,,,,,,,,,,0,0,695.44196,0,0,859.52045,0,499.68518,585.0157,0,495.63058,0,577.3168,0,0,0,0,0,825.2929,0,0,0,0,0,0,0,576.4475,0,471.2746,0,0,0,870.60736,0,0,0,0,0,560.1906,489.2968,0,0,0,0,0,0,0,0,801.31775,0,0,535.5296,787.236,635.052,0,0,737.84863,
179,58.002800461097195,50.48613,,,,,,,,,,,0,0,0,0,414.11966,0,857.6378,640.35535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.4887,458.645,628.0641,671.52435,693.81464,0,0,469.6633,753.034,906.93036,444.27753,443.60443,564.2063,0,506.20367,750.4135,0,0,0,514.8228,0,0,780.9542,488.58417,0,0,0,0,800.8647,0,0,730.7934,849.51324,
283,58.00287391493738,51.24423,,,,,,,,,,,0,0,0,495.52957,0,0,0,0,0,0,0,0,0,1068.307,0,1053.441,0,0,0,0,0,0,0,602.67834,0,0,0,0,0,0,1044.3168,505.8568,789.0912,0,0,420.87415,520.0961,0,0,0,0,573.29913,0,514.21545,0,0,0,0,0,639.7597,0,0,0,0,0,0,709.2962,
720,58.00308819278336,52.82662,,,,,,,,,,,556.74695,0,537.642,0,656.0314,577.8048,744.4521,673.984,535.4714,578.6309,558.0719,0,561.33636,518.1429,0,0,0,0,526.45605,665.0526,0,572.4819,676.1118,559.64795,584.6123,709.33966,833.2916,734.91534,744.0729,604.78687,0,557.3573,839.02747,896.5155,586.7264,487.339,604.35895,0,491.26968,792.7401,475.44,603.0683,539.8238,581.6054,570.38477,0,772.13794,599.48315,685.3465,602.79535,704.51587,596.6456,959.087,594.4103,611.3534,624.3256,881.03204,
1636,58.98039499459792,53.694546,,,,,,,,,,,0,0,897.1321,0,0,0,0,0,0,0,1019.71295,532.0033,0,1210.1562,0,1172.6287,0,0,0,0,878.53906,0,0,0,0,0,0,0,0,0,1070.5201,0,0,0,0,0,0,869.2648,1019.3972,0,0,0,0,0,1130.5587,845.3194,0,0,0,0,0,0,0,0,0,0,0,
1924,58.984950419531344,53.953476,,,,,,,,,,,927.1723,753.71625,914.71655,789.6463,992.7287,998.272,911.06995,1008.407,1015.4959,953.01666,979.28015,526.31647,879.06274,1068.391,1007.66266,987.879,919.4891,767.85846,1041.4939,893.58844,948.4547,0,1000.00653,1089.1761,977.97943,939.9216,1121.8634,1120.0115,1018.5796,973.1592,987.55835,1099.3138,1476.6542,1059.4835,897.594,931.79926,986.7944,954.3344,0,1031.9967,801.1909,1078.6522,961.405,1061.6764,1071.8258,0,1088.2825,935.71,1090.7793,1101.3844,942.22815,0,1687.8777,1107.9677,963.21344,888.5603,1652.9791,
180,58.98499336099681,50.486183,,,,,,,,,,,0,0,0,0,0,0,2048.6296,1398.6273,0,0,0,0,0,0,0,0,1002.2792,0,0,0,0,0,0,0,1220.4662,1006.94086,1190.2899,1377.3162,1538.3668,0,0,0,1426.564,1945.9287,889.96893,1041.5201,1193.7578,0,1125.0066,1606.7294,0,0,0,1016.01276,0,0,1560.607,1028.7152,0,0,0,0,1767.039,0,0,1768.745,1787.2844,
705,58.98732476463767,52.82475,,,,,,,,,,,936.74536,789.70154,0,741.3076,1227.5256,0,1398.2416,1258.1471,1023.7153,1110.3649,974.49756,0,845.2331,0,1018.425,0,968.17096,867.66754,0,1015.7751,1017.99316,1066.054,1084.1683,1036.6061,1120.3099,1272.305,1331.4076,1308.0635,1365.4208,0,0,0,1331.8352,1593.4321,1032.8196,1043.4808,1104.8048,915.1517,0,1405.758,0,0,959.3449,1173.998,1048.3914,0,1404.1406,1189.4705,1043.1853,0,911.796,0,1428.4099,0,1110.2599,1247.9755,1472.0559,
631,58.98880815941904,52.69269,,,,,,,,,,,0,0,1120.9751,0,0,0,0,0,1082.0719,0,1239.1089,0,867.6247,1087.5531,0,1102.8604,0,0,1034.7568,882.575,0,0,1121.323,1090.5328,0,919.4819,1235.7477,0,1041.9363,906.8447,1064.9036,1044.8323,1380.8523,1042.476,910.3312,879.63324,1000.779,966.9222,1033.1742,1109.6279,811.2756,1092.4504,911.5688,1062.2756,1347.0072,0,989.1664,0,1149.3115,1014.1625,947.85974,0,1544.592,1113.3295,937.0255,0,1496.9902,
349,58.99070762966214,51.504234,,,,,,,,,,,0,0,0,0,0,0,873.84796,0,1460.4753,0,1189.8562,0,0,986.168,0,0,873.4057,0,1065.8473,0,0,0,0,1358.0781,937.00653,0,1554.4296,0,1250.4707,0,0,1170.8607,1834.7343,1081.7039,0,0,1007.44165,0,1238.1252,1387.7957,0,1067.4865,0,1027.039,1254.4528,0,1084.1625,0,1261.0522,1199.3943,0,0,2038.7189,1371.2096,0,847.75775,2042.6567,
279,58.991653121110176,51.240715,,,,,,,,,,,0,0,0,0,0,0,0,0,1025.6797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180.1654,0,0,0,0,0,1212.1187,0,0,0,0,0,0,0,0,1038.429,878.9516,0,0,0,0,0,1081.3802,0,0,0,0,1070.5773,0,0,0,
134,58.99434794055183,50.3125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1079.0706,0,0,1015.22394,0,984.99316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216.9899,0,0,0,0,0,0,0,0,0,0,0,0,
1119,59.95447291917912,53.2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802.49365,608.91565,0,0,0,0,0,852.6502,0,0,0,0,0,0,0,0,0,0,0,0,0,
1306,59.956483393638784,53.429996,,,,,,,,,,,0,0,0,0,739.2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085.9745,0,0,0,0,0,0,0,0,0,0,0,746.60675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1469,59.95760723504581,53.526,,,,,,,,,,,0,0,0,0,720.4387,0,0,0,0,922.4557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918.0876,0,0,0,602.27527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.8042,0,0,
1160,59.95868927251143,53.315716,,,,,,,,,,,770.508,0,933.3073,739.0425,752.21967,1462.4808,606.8679,0,1140.8287,1004.05133,846.98724,0,1052.648,0,762.0494,682.1121,534.6682,0,1419.5741,0,833.56525,0,1124.0791,1157.8264,891.21545,0,1292.716,1245.8094,810.23376,1210.8411,972.8385,932.92255,1200.6427,995.8637,786.9219,0,0,0,928.12915,827.63715,787.24945,0,795.13336,876.05035,876.9428,887.12714,1095.2383,755.3426,0,0,1132.729,935.56067,1281.1376,1249.7035,1073.4609,0,1158.9833,
1611,59.9587507752809,53.668,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,753.0827,0,0,543.4848,0,1010.01373,0,0,0,0,0,0,933.7476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773.37756,0,0,0,0,0,0,0,0,0,0,0,0,
1987,59.95982361203205,53.961185,,,,,,,,,,,830.1628,0,0,764.7028,0,0,626.0971,901.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.92255,0,0,0,0,0,0,878.96045,0,1249.234,937.2929,0,612.1357,0,631.0641,753.3874,0,807.1386,0,0,873.82477,0,0,0,788.1984,0,0,0,0,1375.1138,0,0,569.07385,1130.7306,
681,59.96774678913238,52.822,,,,,,,,,,,0,0,888.0925,0,0,0,601.8189,0,0,0,0,0,0,758.5165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891.31903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.4318,0,
1453,60.943906493788376,53.50125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,574.73096,0,0,0,0,0,0,0,0,0,664.6162,0,0,594.9624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.20496,0,0,
1830,60.95000919401831,53.874,,,,,,,,,,,0,0,0,0,600.74664,0,500.24747,0,0,633.21216,0,0,0,0,0,0,0,0,0,0,0,597.8016,0,0,572.8754,609.97906,0,0,0,0,0,0,0,638.0268,0,0,0,512.0186,0,0,0,0,554.20465,0,0,0,0,569.0866,0,0,0,0,0,0,0,0,0,
1110,60.94856986245368,53.194233,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.83167,0,0,0,0,0,0,0,569.4371,0,710.15204,0,0,0,0,0,0,0,0,623.25824,742.58026,571.23834,603.41254,0,0,657.2259,0,700.1494,0,0,0,560.4387,0,0,607.7754,0,766.6692,0,0,0,743.4204,
1766,60.94934447223945,53.786667,,,,,,,,,,,0,0,0,0,0,0,0,0,623.2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.03595,0,0,606.7921,0,0,
1659,60.94984770504998,53.70134,,,,,,,,,,,0,0,611.24945,0,0,0,510.72574,0,612.8941,638.49005,0,0,0,773.8055,572.5031,737.559,504.59888,0,660.60803,0,536.11346,0,671.4047,0,574.96826,608.5567,0,0,550.54724,0,632.4067,0,0,0,0,513.9882,603.32135,0,654.541,0,0,660.0788,556.4881,625.26117,692.33246,0,656.93427,0,0,0,612.5384,0,0,0,608.40796,0,734.6398,
1578,60.950795563723524,53.62833,,,,,,,,,,,0,0,0,0,0,0,518.6273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651.10626,0,0,0,0,0,0,0,0,0,0,569.41125,0,0,0,0,0,0,0,0,0,0,0,0,
2000,60.95105150141714,53.961674,,,,,,,,,,,607.28503,0,0,0,0,0,0,620.52045,0,0,582.5561,0,580.7408,615.71594,560.1464,0,520.049,0,0,667.1023,553.542,624.9735,0,0,0,0,694.5152,0,0,0,618.79407,0,0,0,0,0,0,0,0,560.3122,0,0,0,0,0,0,0,0,0,715.35565,0,0,0,0,0,0,769.42236,
1517,60.951764461383675,53.56286,,,,,,,,,,,0,0,0,0,0,0,0,608.73914,0,0,0,0,0,0,574.35925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.8019,0,636.9886,0,0,676.31287,0,0,0,0,0,780.5914,635.97845,0,0,0,
1180,60.953210661384524,53.30187,,,,,,,,,,,0,0,0,0,573.4701,670.7973,0,0,607.812,0,0,0,0,0,0,0,0,0,670.18274,0,0,588.8372,0,659.08435,582.1932,0,0,702.90485,541.8006,0,622.03467,0,0,0,0,0,0,0,0,0,0,0,0,0,582.7437,561.9856,642.798,0,719.29,0,0,0,0,661.4704,609.96075,0,0,
1026,62.95268478415144,53.12167,,,,,,,,,,,0,0,0,0,0,1930.1641,0,0,0,0,0,0,0,0,0,0,0,0,1644.8833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.90845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1316,64.97964301714752,53.4575,,,,,,,,,,,0,0,0,0,0,939.90424,0,0,0,0,0,0,551.33344,0,0,0,0,0,861.9961,0,0,0,571.2972,467.20334,0,0,586.999,597.0559,0,502.13925,0,0,500.56424,623.2079,0,0,0,0,725.6777,0,0,501.99576,0,0,0,0,637.4733,0,0,504.94608,0,0,592.1644,0,0,0,530.27625,
839,64.98525768164419,52.920002,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.4668,431.86105,0,0,0,0,0,0,0,541.7996,0,0,0,0,0,0,0,0,0,0,684.2017,0,0,0,583.7744,
1038,64.98616353374686,53.12786,,,,,,,,,,,0,0,0,0,0,3615.3633,0,0,0,0,0,0,629.09155,0,0,0,0,0,0,0,0,0,531.40375,716.24255,0,0,568.46484,603.5793,0,586.57336,0,543.07947,497.25696,498.89572,0,0,0,0,0,0,0,570.4822,0,0,0,0,592.4204,0,0,878.33374,0,0,572.3864,0,0,0,0,
430,64.98873871524772,52.368332,,,,,,,,,,,0,0,0,0,0,689.2027,0,0,0,0,0,0,0,0,0,0,0,0,631.01373,0,0,0,0,574.7957,0,0,492.65054,521.3616,0,405.6038,0,514.5541,0,0,0,0,0,0,503.10983,0,0,0,0,0,0,0,0,0,0,603.49396,0,0,0,0,0,0,0,
1014,65.99229919234632,53.12,,,,,,,,,,,0,0,0,0,0,1055.3497,0,0,0,0,0,0,0,0,0,0,0,0,783.1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.3916,0,0,0,0,
111,66.00249019966245,50.203335,,,,,,,,,,,0,0,0,0,0,0,0,0,610.0605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.2965,0,0,0,0,629.0726,0,0,0,
924,66.99846777523075,53.01445,,,,,,,,,,,2716.992,1078.0483,0,0,2011.5839,4158.8945,0,2354.7673,0,3289.6892,0,0,0,0,1900.7,0,0,1103.3386,0,0,1873.1615,2401.1511,0,0,0,2244.8108,0,2582.5413,0,0,2543.7808,0,0,0,1730.3403,0,0,0,0,0,0,0,1890.6538,0,0,2546.6062,0,0,0,0,0,3078.806,0,0,2708.8193,0,0,
85,66.9992128885424,50.074,,,,,,,,,,,0,0,0,0,0,0,1302.8735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2665.4707,1657.3639,0,0,0,0,0,0,0,1320.0052,0,
672,66.99955813810278,52.815117,,,,,,,,,,,2547.2988,970.7604,0,0,2351.532,0,1709.0696,2810.8708,2109.0972,3112.8784,2290.7664,0,0,2011.827,1869.0245,1603.8804,1364.6493,1064.286,0,2676.647,2064.833,2552.8276,0,0,2198.2297,2498.1917,2689.7725,2810.4482,1812.7855,0,2521.3809,2091.3154,0,3160.324,1940.6289,1495.8663,2292.0527,1320.6018,1627.1586,1957.3027,0,0,1845.1056,0,2117.9666,0,2864.079,1906.5289,2748.5315,2495.389,0,0,0,2121.0193,2673.7417,1556.0444,3196.354,
800,66.9997309028776,52.914288,,,,,,,,,,,2531.8208,0,1986.6437,2076.888,1954.9634,0,0,2446.1543,0,3207.087,2435.293,0,2402.6062,0,0,0,2352.4622,1049.9778,2452.2998,0,1826.325,2412.0337,0,0,0,2312.264,0,0,0,0,2583.3499,2087.3455,0,0,0,2446.6313,3375.106,2260.266,1623.5874,0,2810.5303,0,0,0,2330.239,2465.1724,0,0,2688.2815,2593.435,0,2907.4407,0,0,2676.8538,0,4140.582,
1243,66.99997836561504,53.35404,,,,,,,,,,,0,0,1794.8058,1255.2593,0,0,0,2619.1448,0,3169.932,2235.7808,0,0,2022.034,0,0,0,0,2713.1462,0,2245.3848,2488.3547,0,2680.9578,2130.2573,0,0,0,0,0,2529.8745,2177.5166,0,2547.7197,1743.503,0,0,0,0,0,0,0,1895.2157,0,2194.9097,2712.4736,2602.547,0,0,2799.7996,0,0,0,0,2807.162,0,0,
609,67.00015796798608,52.645535,,,,,,,,,,,0,1055.4138,0,0,0,0,1255.105,0,2682.1343,0,0,0,0,2103.763,0,1661.016,1305.9628,1067.3174,0,0,0,0,0,0,0,0,0,0,1530.3505,0,2599.6782,2063.4001,0,0,1671.0265,1416.0807,0,1381.0464,1676.5328,1651.5192,0,0,0,0,0,0,0,1653.5476,3281.3044,0,0,0,0,2566.665,0,1232.9376,0,
1432,67.00047564126591,53.48845,,,,,,,,,,,2481.1477,1050.2258,2621.434,1485.8722,2075.425,0,1439.0612,2579.2253,0,0,2883.0674,520.7104,0,0,2178.839,0,1406.6378,1249.7731,2984.9597,0,2698.9172,2458.9905,0,2636.114,2172.8445,2382.6982,3148.833,2993.6,2144.1187,2603.8816,0,2194.1948,3955.307,2746.3203,1916.2706,1615.9111,2190.4583,1502.488,1895.8568,2302.4983,0,2876.5547,2152.388,2767.9565,2885.901,2541.7886,2753.6992,0,0,2696.6145,0,0,4733.503,0,2940.1055,1248.8418,3780.7842,
